time,acc
3.07458,0.52887
3.0746,0.23727
3.07462,0.49907
3.07464,-0.036961
3.07466,0.51459
3.07468,0.5836
3.0747,0.65178
3.07472,0.87252
3.07474,0.89636
3.07476,1.0358
3.07478,0.51827
3.0748,0.8034
3.07482,-0.33144
3.07484,-0.085775
3.07486,-0.18955
3.07488,-0.16574
3.0749,-0.030976
3.07492,-0.55378
3.07494,0.35233
3.07496,-0.40481
3.07498,0.3402
3.075,0.034477
3.07502,-0.0061612
3.07504,-0.2613
3.07506,0.15418
3.07508,0.38164
3.0751,0.28897
3.07512,0.81585
3.07514,0.41389
3.07516,0.68041
3.07518,0.16631
3.0752,0.41234
3.07522,0.19184
3.07524,0.47104
3.07526,0.27133
3.07528,-0.51332
3.0753,0.33112
3.07532,-0.35162
3.07534,0.16795
3.07536,-0.1797
3.07538,-0.16489
3.0754,-0.20596
3.07542,-0.53633
3.07544,0.04176
3.07546,-0.77848
3.07548,-0.049908
3.0755,-0.3641
3.07552,-0.0088199
3.07554,-0.16874
3.07556,-0.33122
3.07558,0.065971
3.0756,-0.57266
3.07562,0.1414
3.07564,-0.55393
3.07566,0.053885
3.07568,-0.46272
3.0757,-0.25259
3.07572,-0.27757
3.07574,-0.63482
3.07576,0.0051094
3.07578,-0.67707
3.0758,0.1047
3.07582,-0.50239
3.07584,-0.0028089
3.07586,-0.48857
3.07588,-0.50206
3.0759,-0.2616
3.07592,-0.6425
3.07594,0.21139
3.07596,-0.8945
3.07598,-0.24098
3.076,-0.84376
3.07602,-0.30563
3.07604,-0.47567
3.07606,-0.87588
3.07608,-0.05091
3.0761,-1.1509
3.07612,-0.11591
3.07614,-1.2777
3.07616,-0.65336
3.07618,-1.2889
3.0762,-1.0275
3.07622,-1.0575
3.07624,-1.4509
3.07626,-0.45699
3.07628,-1.9498
3.0763,-0.7118
3.07632,-1.5364
3.07634,-0.51789
3.07636,-0.72679
3.07638,-0.7288
3.0764,-0.53555
3.07642,-0.74799
3.07644,0.17527
3.07646,-0.78894
3.07648,-0.0090318
3.0765,-0.62228
3.07652,-0.21
3.07654,-0.46955
3.07656,-0.41594
3.07658,0.03047
3.0766,-0.55635
3.07662,0.24574
3.07664,-0.72933
3.07666,0.050397
3.07668,-0.60923
3.0767,-0.25283
3.07672,-0.18727
3.07674,-0.61699
3.07676,-0.21883
3.07678,-1.2755
3.0768,-0.12786
3.07682,-1.0614
3.07684,-0.21802
3.07686,-0.65892
3.07688,-0.61064
3.0769,-0.29938
3.07692,-0.81916
3.07694,0.1957
3.07696,-0.69736
3.07698,0.4544
3.077,-0.24964
3.07702,0.025409
3.07704,-0.078094
3.07706,-0.29602
3.07708,-0.10661
3.0771,-1.1219
3.07712,-0.014529
3.07714,-1.2404
3.07716,-0.17489
3.07718,-1.2089
3.0772,-0.64064
3.07722,-0.54454
3.07724,-1.7071
3.07726,-0.37749
3.07728,-1.8967
3.0773,-0.12007
3.07732,-1.763
3.07734,-0.65024
3.07736,-1.1403
3.07738,-0.7013
3.0774,-0.37744
3.07742,-0.97588
3.07744,-0.25819
3.07746,-1.1264
3.07748,0.23104
3.0775,-0.77176
3.07752,0.26861
3.07754,-0.30583
3.07756,-0.12
3.07758,0.48002
3.0776,-0.070099
3.07762,0.75924
3.07764,-0.25331
3.07766,0.75317
3.07768,0.10314
3.0777,0.35906
3.07772,0.054495
3.07774,-0.24921
3.07776,0.35692
3.07778,-0.49929
3.0778,0.52901
3.07782,-0.63146
3.07784,0.58872
3.07786,-0.059958
3.07788,0.38681
3.0779,0.81218
3.07792,-0.13295
3.07794,0.6181
3.07796,-0.81354
3.07798,0.42362
3.078,-0.50487
3.07802,0.54322
3.07804,0.093283
3.07806,0.001481
3.07808,0.33668
3.0781,-0.44614
3.07812,0.3468
3.07814,-1.0526
3.07816,0.39713
3.07818,-0.98002
3.0782,-0.26069
3.07822,-0.28504
3.07824,-0.33043
3.07826,0.26302
3.07828,-0.8625
3.0783,0.55547
3.07832,-0.9079
3.07834,0.16158
3.07836,-0.68989
3.07838,-0.094682
3.0784,0.29332
3.07842,-0.28543
3.07844,0.6062
3.07846,-0.67556
3.07848,0.39828
3.0785,-0.15199
3.07852,0.28615
3.07854,0.048657
3.07856,0.34601
3.07858,0.45548
3.0786,-0.0090703
3.07862,0.59427
3.07864,-0.22014
3.07866,0.53794
3.07868,-0.14481
3.0787,0.30944
3.07872,0.11186
3.07874,0.1267
3.07876,0.47388
3.07878,-0.10012
3.0788,0.56123
3.07882,-0.13364
3.07884,0.41251
3.07886,-0.27777
3.07888,0.11111
3.0789,0.19002
3.07892,-0.035407
3.07894,0.71751
3.07896,0.21844
3.07898,0.62094
3.079,0.3432
3.07902,1.0504
3.07904,0.83211
3.07906,0.94132
3.07908,0.76924
3.0791,0.52462
3.07912,0.7637
3.07914,-0.13617
3.07916,0.52642
3.07918,0.0834
3.0792,0.12342
3.07922,0.11961
3.07924,0.11268
3.07926,0.22238
3.07928,-0.50521
3.0793,0.11893
3.07932,-0.92674
3.07934,-0.44378
3.07936,-0.77566
3.07938,-0.67719
3.0794,-0.59764
3.07942,-0.9406
3.07944,0.11794
3.07946,-0.53163
3.07948,0.23232
3.0795,-0.38784
3.07952,0.0141
3.07954,-0.51383
3.07956,-0.54763
3.07958,-0.3092
3.0796,-0.7899
3.07962,-0.0061933
3.07964,-0.82599
3.07966,-0.24031
3.07968,-1.1334
3.0797,-0.59957
3.07972,-0.55217
3.07974,-0.56382
3.07976,-0.54811
3.07978,-1.1801
3.0798,-0.39002
3.07982,-0.81287
3.07984,0.18382
3.07986,-0.4138
3.07988,-0.026988
3.0799,-0.47104
3.07992,-0.59367
3.07994,-0.073534
3.07996,-0.72163
3.07998,-0.16271
3.08,-0.88598
3.08002,0.00078101
3.08004,-0.35665
3.08006,-0.24781
3.08008,0.015089
3.0801,-0.55258
3.08012,0.25664
3.08014,-0.44196
3.08016,0.15891
3.08018,-0.6491
3.0802,-0.18452
3.08022,-0.50084
3.08024,-0.7127
3.08026,0.24421
3.08028,0.0021553
3.0803,0.58651
3.08032,0.18888
3.08034,0.82122
3.08036,0.59572
3.08038,0.81524
3.0804,0.84867
3.08042,1.0797
3.08044,1.1765
3.08046,0.76993
3.08048,0.98305
3.0805,0.49547
3.08052,0.96621
3.08054,0.82097
3.08056,0.8463
3.08058,0.71619
3.0806,0.80629
3.08062,0.62835
3.08064,0.33079
3.08066,0.69205
3.08068,0.11025
3.0807,0.24099
3.08072,0.076721
3.08074,0.17005
3.08076,0.40201
3.08078,-0.15441
3.0808,0.46292
3.08082,-0.19578
3.08084,0.63015
3.08086,0.093495
3.08088,0.26824
3.0809,0.00052413
3.08092,-0.29766
3.08094,0.09275
3.08096,-0.4424
3.08098,-0.046883
3.081,-1.1294
3.08102,0.073947
3.08104,-0.62097
3.08106,-0.35782
3.08108,-0.15629
3.0811,-0.7739
3.08112,-0.11927
3.08114,-0.88926
3.08116,-0.13738
3.08118,-0.91194
3.0812,-0.3134
3.08122,-0.81631
3.08124,-0.69898
3.08126,-0.62456
3.08128,-0.78603
3.0813,0.21738
3.08132,-1.2454
3.08134,-0.63306
3.08136,-1.3189
3.08138,-0.35654
3.0814,-0.4005
3.08142,-0.39228
3.08144,0.17636
3.08146,-1.3476
3.08148,-0.23107
3.0815,-1.4005
3.08152,-0.60802
3.08154,-0.6581
3.08156,-0.34263
3.08158,-0.801
3.0816,-0.72794
3.08162,-0.44363
3.08164,-0.67678
3.08166,0.01498
3.08168,-0.32474
3.0817,0.34721
3.08172,-0.56851
3.08174,-0.34046
3.08176,-0.84818
3.08178,-0.77699
3.0818,-0.13015
3.08182,-0.79476
3.08184,-0.054564
3.08186,-0.50535
3.08188,0.05716
3.0819,-0.34558
3.08192,0.01121
3.08194,0.13346
3.08196,-0.41231
3.08198,-0.25239
3.082,-0.92567
3.08202,-0.10197
3.08204,-0.25961
3.08206,0.56648
3.08208,0.14941
3.0821,0.03957
3.08212,-0.24525
3.08214,-0.55876
3.08216,0.2511
3.08218,-0.3753
3.0822,0.26009
3.08222,-0.48782
3.08224,0.22888
3.08226,0.53703
3.08228,0.32196
3.0823,0.10111
3.08232,-0.066425
3.08234,1.0709
3.08236,0.7485
3.08238,1.0188
3.0824,0.53876
3.08242,0.75851
3.08244,0.8722
3.08246,0.38172
3.08248,0.508
3.0825,0.093932
3.08252,0.59765
3.08254,0.34854
3.08256,0.73453
3.08258,0.53972
3.0826,0.63509
3.08262,0.43757
3.08264,0.48254
3.08266,0.75548
3.08268,0.50858
3.0827,0.80636
3.08272,0.49328
3.08274,0.77556
3.08276,0.72615
3.08278,0.83348
3.0828,0.78263
3.08282,0.51711
3.08284,0.87519
3.08286,0.71682
3.08288,1.0642
3.0829,0.94005
3.08292,1.1865
3.08294,0.85003
3.08296,0.79028
3.08298,0.77242
3.083,0.56052
3.08302,0.89639
3.08304,0.085808
3.08306,0.1404
3.08308,0.0037865
3.0831,0.63549
3.08312,0.89271
3.08314,0.79424
3.08316,0.97452
3.08318,0.51148
3.0832,1.0092
3.08322,0.40284
3.08324,0.44313
3.08326,0.36237
3.08328,0.47964
3.0833,0.54041
3.08332,0.24943
3.08334,0.67171
3.08336,-0.27999
3.08338,0.18395
3.0834,-0.24283
3.08342,0.039345
3.08344,-0.17685
3.08346,-0.55623
3.08348,0.31966
3.0835,-0.064075
3.08352,0.67416
3.08354,-0.13852
3.08356,0.40307
3.08358,-0.035413
3.0836,0.11649
3.08362,0.29161
3.08364,-0.19147
3.08366,0.33329
3.08368,-0.52445
3.0837,0.29702
3.08372,-0.3863
3.08374,0.09846
3.08376,0.22748
3.08378,0.34889
3.0838,0.37486
3.08382,-0.080984
3.08384,0.52126
3.08386,-0.16055
3.08388,0.50743
3.0839,-0.14859
3.08392,0.20629
3.08394,0.31095
3.08396,-0.089904
3.08398,0.34481
3.084,-0.27626
3.08402,0.44132
3.08404,-0.27062
3.08406,0.38306
3.08408,-0.16846
3.0841,-0.090039
3.08412,0.34444
3.08414,-0.0026612
3.08416,0.70133
3.08418,0.20311
3.0842,0.77618
3.08422,0.14176
3.08424,0.69455
3.08426,0.40429
3.08428,0.55335
3.0843,0.4205
3.08432,0.24732
3.08434,0.97015
3.08436,0.59133
3.08438,1.0858
3.0844,1.0686
3.08442,1.2955
3.08444,0.97301
3.08446,0.82129
3.08448,0.81465
3.0845,0.74091
3.08452,0.98049
3.08454,0.99465
3.08456,1.4364
3.08458,1.0817
3.0846,1.0612
3.08462,0.86417
3.08464,0.85127
3.08466,1.098
3.08468,0.95892
3.0847,1.287
3.08472,0.99719
3.08474,1.4495
3.08476,1.2187
3.08478,1.1803
3.0848,1.0079
3.08482,0.88919
3.08484,0.93531
3.08486,0.49738
3.08488,0.78427
3.0849,0.38839
3.08492,0.8692
3.08494,1.0183
3.08496,1.0508
3.08498,1.3327
3.085,1.0335
3.08502,1.5788
3.08504,0.7774
3.08506,0.95064
3.08508,0.22687
3.0851,0.13456
3.08512,0.16429
3.08514,0.10534
3.08516,0.85039
3.08518,-0.13616
3.0852,0.69012
3.08522,0.044149
3.08524,0.71976
3.08526,0.27826
3.08528,0.14531
3.0853,0.40919
3.08532,0.12318
3.08534,0.94565
3.08536,0.16001
3.08538,1.0607
3.0854,0.21184
3.08542,0.68973
3.08544,0.73403
3.08546,0.58304
3.08548,1.0249
3.0855,0.82244
3.08552,1.2193
3.08554,0.97187
3.08556,1.3234
3.08558,1.0465
3.0856,1.5759
3.08562,1.4997
3.08564,1.4959
3.08566,1.2694
3.08568,0.87058
3.0857,1.07
3.08572,0.80769
3.08574,1.3804
3.08576,1.1817
3.08578,1.1353
3.0858,1.0604
3.08582,0.93876
3.08584,0.9717
3.08586,0.33253
3.08588,0.92728
3.0859,0.53269
3.08592,0.99449
3.08594,0.53106
3.08596,0.58939
3.08598,0.55486
3.086,0.23632
3.08602,1.0564
3.08604,-0.036666
3.08606,0.55917
3.08608,-0.31232
3.0861,0.06075
3.08612,0.098665
3.08614,-0.20934
3.08616,0.49562
3.08618,-0.37186
3.0862,0.42166
3.08622,-0.43164
3.08624,0.31521
3.08626,0.012578
3.08628,0.40582
3.0863,0.29494
3.08632,0.13211
3.08634,0.28542
3.08636,-0.26238
3.08638,0.62643
3.0864,-0.17218
3.08642,0.3419
3.08644,-0.20091
3.08646,0.02347
3.08648,0.33007
3.0865,-0.10008
3.08652,0.49386
3.08654,-0.42969
3.08656,-0.064383
3.08658,-0.93607
3.0866,-0.11018
3.08662,0.052074
3.08664,0.11136
3.08666,0.27862
3.08668,-0.5219
3.0867,0.3153
3.08672,-0.22847
3.08674,0.37264
3.08676,-0.57678
3.08678,-0.21341
3.0868,-0.34985
3.08682,-0.83478
3.08684,-0.38997
3.08686,-0.89836
3.08688,0.25067
3.0869,-1.0031
3.08692,-0.70024
3.08694,-1.1673
3.08696,-0.7641
3.08698,-0.63061
3.087,-1.0969
3.08702,-0.40459
3.08704,-1.5448
3.08706,-0.31483
3.08708,-0.99287
3.0871,-0.49581
3.08712,-0.91175
3.08714,-1.2558
3.08716,-0.70146
3.08718,-1.3076
3.0872,-0.42433
3.08722,-1.2891
3.08724,-0.98734
3.08726,-1.9568
3.08728,-1.3536
3.0873,-1.1267
3.08732,-1.5357
3.08734,-0.95314
3.08736,-2.1914
3.08738,-1.031
3.0874,-1.3491
3.08742,-0.95324
3.08744,-1.5194
3.08746,-1.3596
3.08748,-0.90752
3.0875,-1.0455
3.08752,-0.47154
3.08754,-1.3918
3.08756,-0.70037
3.08758,-0.80711
3.0876,-0.63075
3.08762,-0.67238
3.08764,-0.40427
3.08766,-0.0044144
3.08768,-0.15257
3.0877,-0.014593
3.08772,-0.34739
3.08774,-0.040371
3.08776,-0.27258
3.08778,-0.12783
3.0878,0.067075
3.08782,0.16414
3.08784,0.27901
3.08786,-0.15003
3.08788,0.093669
3.0879,-0.36446
3.08792,-0.06692
3.08794,-0.018581
3.08796,0.2169
3.08798,-0.19558
3.088,-0.18785
3.08802,0.036346
3.08804,-0.48644
3.08806,0.19552
3.08808,0.090766
3.0881,0.025904
3.08812,-0.17729
3.08814,0.056383
3.08816,-0.14657
3.08818,-0.59962
3.0882,-0.205
3.08822,-0.67106
3.08824,0.056376
3.08826,-0.37593
3.08828,-0.4369
3.0883,-0.87408
3.08832,-1.326
3.08834,-0.58395
3.08836,-1.0717
3.08838,-0.10828
3.0884,-1.202
3.08842,-0.58072
3.08844,-0.93614
3.08846,-0.95527
3.08848,-0.48962
3.0885,-1.1389
3.08852,-0.073111
3.08854,-1.0654
3.08856,-0.36049
3.08858,-1.0084
3.0886,-0.46359
3.08862,-0.69036
3.08864,-1.0449
3.08866,-0.17914
3.08868,-1.5991
3.0887,-0.55793
3.08872,-2.1728
3.08874,-0.68654
3.08876,-1.7833
3.08878,-1.3439
3.0888,-1.2868
3.08882,-1.4191
3.08884,-0.3412
3.08886,-1.0165
3.08888,0.42879
3.0889,-0.54683
3.08892,0.045452
3.08894,-0.35969
3.08896,-0.039967
3.08898,-0.2132
3.089,-0.52203
3.08902,-0.022743
3.08904,-0.78501
3.08906,0.33131
3.08908,-0.33475
3.0891,0.17507
3.08912,0.12561
3.08914,-0.19152
3.08916,0.094619
3.08918,-0.48904
3.0892,0.43186
3.08922,-0.32444
3.08924,0.37103
3.08926,-0.38167
3.08928,-0.05904
3.0893,-0.053273
3.08932,-0.27809
3.08934,0.3627
3.08936,-0.12072
3.08938,0.72627
3.0894,-0.36447
3.08942,0.32459
3.08944,0.1815
3.08946,0.39992
3.08948,0.27186
3.0895,-0.15669
3.08952,0.55592
3.08954,-0.49005
3.08956,0.10577
3.08958,-0.029826
3.0896,0.60313
3.08962,0.41901
3.08964,0.49504
3.08966,0.26559
3.08968,0.11844
3.0897,0.72696
3.08972,0.21948
3.08974,0.83057
3.08976,0.24926
3.08978,0.11489
3.0898,-0.24593
3.08982,-0.016719
3.08984,0.19754
3.08986,-0.82167
3.08988,0.16086
3.0899,-0.39979
3.08992,0.39231
3.08994,0.20396
3.08996,0.28804
3.08998,0.16105
3.09,-0.21714
3.09002,0.26605
3.09004,-0.48589
3.09006,0.87455
3.09008,0.047604
3.0901,0.39388
3.09012,0.21207
3.09014,0.076169
3.09016,0.14753
3.09018,-0.61
3.0902,0.21395
3.09022,-0.81244
3.09024,-0.066791
3.09026,-0.61014
3.09028,-0.1245
3.0903,-0.3996
3.09032,-0.16324
3.09034,-0.39683
3.09036,-0.83754
3.09038,-0.3419
3.0904,-0.61869
3.09042,0.22124
3.09044,-0.6751
3.09046,-0.056863
3.09048,-0.30161
3.0905,0.074242
3.09052,0.30463
3.09054,-0.20031
3.09056,0.0069204
3.09058,-0.42223
3.0906,0.14134
3.09062,-0.50789
3.09064,0.44279
3.09066,0.29107
3.09068,-0.10768
3.0907,0.12918
3.09072,0.40414
3.09074,0.80248
3.09076,0.2804
3.09078,0.68166
3.0908,-0.13852
3.09082,-0.066592
3.09084,0.23712
3.09086,-0.022968
3.09088,0.47573
3.0909,0.081133
3.09092,0.55373
3.09094,0.39236
3.09096,0.70158
3.09098,0.36993
3.091,0.43149
3.09102,0.61318
3.09104,0.42011
3.09106,0.55173
3.09108,0.21897
3.0911,0.73361
3.09112,0.51586
3.09114,0.72026
3.09116,0.35939
3.09118,0.41889
3.0912,0.37828
3.09122,0.11241
3.09124,0.60831
3.09126,0.19502
3.09128,0.29247
3.0913,-0.049124
3.09132,0.23098
3.09134,0.25978
3.09136,0.29579
3.09138,0.39957
3.0914,0.55013
3.09142,0.95318
3.09144,0.60661
3.09146,0.67729
3.09148,0.2097
3.0915,0.40122
3.09152,0.29396
3.09154,0.3622
3.09156,0.70234
3.09158,0.29095
3.0916,0.43045
3.09162,0.15589
3.09164,0.42678
3.09166,0.28299
3.09168,0.50373
3.0917,0.13723
3.09172,-0.027135
3.09174,0.14239
3.09176,-0.081658
3.09178,0.080966
3.0918,-0.17464
3.09182,0.34459
3.09184,-0.17414
3.09186,0.21644
3.09188,0.38824
3.0919,0.3773
3.09192,0.49691
3.09194,-0.41713
3.09196,0.11545
3.09198,-0.082519
3.092,0.0041654
3.09202,-0.18372
3.09204,-0.37294
3.09206,0.14378
3.09208,-0.579
3.0921,0.10536
3.09212,-0.40582
3.09214,0.051804
3.09216,-0.16376
3.09218,-0.21481
3.0922,-0.11949
3.09222,-0.78067
3.09224,0.10839
3.09226,-0.36271
3.09228,0.21433
3.0923,-0.51336
3.09232,-0.19829
3.09234,-0.17652
3.09236,-0.5178
3.09238,-0.22479
3.0924,-1.263
3.09242,-0.48129
3.09244,-1.1313
3.09246,-0.41564
3.09248,-0.52939
3.0925,-0.29514
3.09252,-0.21122
3.09254,-0.83041
3.09256,0.013086
3.09258,-0.59557
3.0926,0.21476
3.09262,-0.66585
3.09264,-0.51893
3.09266,-0.62547
3.09268,-0.58522
3.0927,-0.11893
3.09272,-0.768
3.09274,0.28271
3.09276,-1.0765
3.09278,-0.38215
3.0928,-1.3091
3.09282,-1.1755
3.09284,-1.1193
3.09286,-1.6624
3.09288,-0.62588
3.0929,-1.9698
3.09292,-0.38417
3.09294,-1.7027
3.09296,-0.66592
3.09298,-0.86472
3.093,-0.65644
3.09302,-0.094265
3.09304,-0.50414
3.09306,0.35104
3.09308,-0.49193
3.0931,0.42688
3.09312,-0.22814
3.09314,0.32955
3.09316,-0.037924
3.09318,0.07764
3.0932,0.33532
3.09322,-0.44697
3.09324,0.44352
3.09326,-0.2663
3.09328,0.27397
3.0933,-0.36375
3.09332,0.031889
3.09334,-0.189
3.09336,-0.44683
3.09338,0.18542
3.0934,-0.79379
3.09342,0.077556
3.09344,-0.77931
3.09346,0.12237
3.09348,-0.5627
3.0935,-0.22275
3.09352,-0.0011263
3.09354,-0.5408
3.09356,0.46354
3.09358,-0.34956
3.0936,0.37961
3.09362,-0.41041
3.09364,0.4827
3.09366,0.1986
3.09368,0.20332
3.0937,0.54901
3.09372,-0.12397
3.09374,0.81151
3.09376,-0.2289
3.09378,0.70237
3.0938,-0.44945
3.09382,-0.049259
3.09384,0.067422
3.09386,-0.58929
3.09388,0.37382
3.0939,-0.79306
3.09392,0.52752
3.09394,-1.2928
3.09396,-0.16348
3.09398,-0.71533
3.094,-0.52861
3.09402,-0.20216
3.09404,-0.53472
3.09406,0.32652
3.09408,-0.49876
3.0941,0.74639
3.09412,0.056607
3.09414,0.62015
3.09416,0.24404
3.09418,0.45394
3.0942,0.71567
3.09422,0.20483
3.09424,0.60791
3.09426,-0.53049
3.09428,0.52161
3.0943,-0.32012
3.09432,0.31461
3.09434,0.016875
3.09436,-0.12335
3.09438,0.51122
3.0944,-0.38646
3.09442,0.64052
3.09444,-0.42968
3.09446,0.46373
3.09448,-0.17297
3.0945,0.11685
3.09452,0.12348
3.09454,-0.12703
3.09456,0.58368
3.09458,-0.58238
3.0946,0.57008
3.09462,-0.47132
3.09464,0.43143
3.09466,-0.046723
3.09468,0.040045
3.0947,0.87962
3.09472,0.36021
3.09474,0.98607
3.09476,-0.34301
3.09478,0.71272
3.0948,-0.33119
3.09482,0.1477
3.09484,-0.058475
3.09486,-0.23377
3.09488,0.27332
3.0949,-0.52142
3.09492,0.72303
3.09494,-1.0108
3.09496,0.30463
3.09498,-0.7961
3.095,-0.27048
3.09502,-0.12093
3.09504,-0.50805
3.09506,0.57038
3.09508,-0.18921
3.0951,0.78025
3.09512,-0.092955
3.09514,0.88547
3.09516,0.33467
3.09518,0.80704
3.0952,0.56131
3.09522,0.2911
3.09524,0.55216
3.09526,-0.068647
3.09528,0.81015
3.0953,-0.00086945
3.09532,0.88063
3.09534,0.27724
3.09536,0.32916
3.09538,0.51555
3.0954,0.10868
3.09542,0.87166
3.09544,0.024382
3.09546,0.5613
3.09548,-0.30263
3.0955,0.25755
3.09552,-0.061435
3.09554,-0.033834
3.09556,0.63545
3.09558,-0.081755
3.0956,0.57192
3.09562,-0.068557
3.09564,0.67023
3.09566,0.48635
3.09568,0.96094
3.0957,0.9799
3.09572,0.78988
3.09574,0.9773
3.09576,0.39869
3.09578,0.76493
3.0958,0.18429
3.09582,0.56441
3.09584,0.44076
3.09586,0.60412
3.09588,0.865
3.0959,0.63443
3.09592,1.3499
3.09594,-0.42018
3.09596,0.0006911
3.09598,-0.74474
3.096,-0.59474
3.09602,-0.2222
3.09604,-0.66671
3.09606,0.0771
3.09608,-0.78511
3.0961,0.17057
3.09612,-0.66218
3.09614,-0.049863
3.09616,-0.73194
3.09618,-0.47488
3.0962,-0.18901
3.09622,-0.29701
3.09624,0.2763
3.09626,-0.24074
3.09628,0.54955
3.0963,-0.25764
3.09632,0.20828
3.09634,-0.22574
3.09636,-0.65017
3.09638,-0.012628
3.0964,-0.75513
3.09642,-0.11353
3.09644,-0.44197
3.09646,0.2868
3.09648,-0.40869
3.0965,0.069805
3.09652,-0.060389
3.09654,0.07929
3.09656,0.23437
3.09658,-0.29512
3.0966,0.51552
3.09662,-0.49452
3.09664,0.073729
3.09666,-0.48141
3.09668,-0.28793
3.0967,-0.59524
3.09672,-0.79186
3.09674,-0.29727
3.09676,-1.0238
3.09678,-0.31763
3.0968,-0.96383
3.09682,-0.37248
3.09684,-0.67015
3.09686,-0.44268
3.09688,-0.38507
3.0969,-0.18309
3.09692,0.3087
3.09694,-0.15899
3.09696,0.29354
3.09698,-0.32044
3.097,0.11558
3.09702,0.12173
3.09704,0.18221
3.09706,0.40024
3.09708,0.28766
3.0971,0.50949
3.09712,0.59404
3.09714,0.97027
3.09716,0.56387
3.09718,0.56669
3.0972,0.22794
3.09722,0.17674
3.09724,-0.06446
3.09726,-0.42088
3.09728,0.20648
3.0973,-0.28908
3.09732,0.14918
3.09734,-0.090129
3.09736,-0.1471
3.09738,-0.41746
3.0974,-0.37143
3.09742,0.077299
3.09744,-0.40707
3.09746,0.16412
3.09748,-0.37099
3.0975,0.10069
3.09752,-0.17676
3.09754,-0.16769
3.09756,0.040578
3.09758,-0.79776
3.0976,0.14714
3.09762,-0.46475
3.09764,0.062368
3.09766,-0.70393
3.09768,-0.57383
3.0977,-0.51912
3.09772,-0.71523
3.09774,0.034085
3.09776,-0.7399
3.09778,0.025531
3.0978,-0.84212
3.09782,-0.36565
3.09784,-0.8908
3.09786,-0.80895
3.09788,-0.86506
3.0979,-1.6558
3.09792,-1.0126
3.09794,-1.8076
3.09796,-0.34856
3.09798,-1.3554
3.098,-0.95359
3.09802,-0.78166
3.09804,-1.363
3.09806,-0.58137
3.09808,-1.7882
3.0981,-1.0075
3.09812,-1.9397
3.09814,-0.81081
3.09816,-1.8839
3.09818,-1.3457
3.0982,-0.92943
3.09822,-1.0236
3.09824,-0.70758
3.09826,-1.0786
3.09828,-0.10375
3.0983,-1.2109
3.09832,-0.38559
3.09834,-0.73975
3.09836,-0.92616
3.09838,-0.67253
3.0984,-1.129
3.09842,-0.57987
3.09844,-0.74309
3.09846,-0.08178
3.09848,-1.0817
3.0985,-0.66731
3.09852,-1.0273
3.09854,-0.91279
3.09856,-0.77942
3.09858,-0.97909
3.0986,-0.56942
3.09862,-1.1502
3.09864,-0.40765
3.09866,-1.1859
3.09868,-0.36256
3.0987,-0.62732
3.09872,-0.63346
3.09874,-0.24639
3.09876,-0.37862
3.09878,0.074358
3.0988,-0.88142
3.09882,0.1547
3.09884,-0.47314
3.09886,0.085596
3.09888,0.36777
3.0989,-0.096602
3.09892,-0.083977
3.09894,-0.266
3.09896,0.42329
3.09898,-0.107
3.099,0.57414
3.09902,0.28862
3.09904,0.42716
3.09906,0.61813
3.09908,0.41105
3.0991,0.82303
3.09912,0.19133
3.09914,0.46422
3.09916,-0.4627
3.09918,0.25754
3.0992,0.38619
3.09922,0.21851
3.09924,0.66436
3.09926,0.44744
3.09928,0.92297
3.0993,0.40261
3.09932,0.83256
3.09934,0.24967
3.09936,0.60808
3.09938,-0.055572
3.0994,0.022436
3.09942,0.23903
3.09944,0.267
3.09946,0.98102
3.09948,0.47038
3.0995,1.048
3.09952,0.87196
3.09954,1.2137
3.09956,1.023
3.09958,1.0151
3.0996,1.2107
3.09962,1.1548
3.09964,1.506
3.09966,0.98167
3.09968,1.2126
3.0997,1.0702
3.09972,1.2592
3.09974,0.97034
3.09976,1.0751
3.09978,1.2081
3.0998,1.2491
3.09982,1.6872
3.09984,1.4473
3.09986,1.8384
3.09988,1.6375
3.0999,1.9249
3.09992,1.9545
3.09994,1.9214
3.09996,1.9641
3.09998,1.5389
3.1,1.6014
3.10002,1.3037
3.10004,1.5727
3.10006,1.2535
3.10008,0.96087
3.1001,0.68881
3.10012,0.12343
3.10014,0.76445
3.10016,0.2746
3.10018,0.57581
3.1002,0.13072
3.10022,0.74256
3.10024,0.87152
3.10026,0.86961
3.10028,1.1134
3.1003,0.39033
3.10032,0.78827
3.10034,0.27735
3.10036,0.82914
3.10038,0.54253
3.1004,0.7804
3.10042,0.93029
3.10044,0.1571
3.10046,0.81387
3.10048,0.03966
3.1005,0.68235
3.10052,0.18918
3.10054,0.41962
3.10056,0.2384
3.10058,0.067274
3.1006,0.67835
3.10062,-0.15637
3.10064,0.7214
3.10066,0.24355
3.10068,0.84812
3.1007,0.18031
3.10072,0.30592
3.10074,0.30265
3.10076,0.16725
3.10078,0.69364
3.1008,-0.081703
3.10082,0.44185
3.10084,-0.22567
3.10086,0.57985
3.10088,0.13482
3.1009,0.36504
3.10092,0.51487
3.10094,-0.17361
3.10096,0.56382
3.10098,-0.30469
3.101,0.35055
3.10102,-0.29708
3.10104,0.05023
3.10106,0.44783
3.10108,0.52507
3.1011,0.86401
3.10112,0.73329
3.10114,1.0367
3.10116,0.74614
3.10118,1.0117
3.1012,0.6983
3.10122,0.78173
3.10124,0.56736
3.10126,0.54968
3.10128,0.66555
3.1013,0.64111
3.10132,0.93269
3.10134,0.80237
